meanRT_comp,meanRT_incomp,acc_comp,acc_incomp,Age_group,Age_real,v,a,ter,max_ampl,tau,ster
0.70873913,0.73006818,1.00000000,0.95652174,9.00000000,9.93150685,0.31963617,0.08405628,0.47016006,0.06644637,0.01610886,0.03068697
0.85011628,1.03356098,0.91489362,0.87234043,9.00000000,9.88219178,0.12248499,0.08380409,0.41787927,0.01220645,0.18161571,0.00413058
0.62957447,0.69317500,0.97916667,0.85106383,9.00000000,10.12054795,0.21043178,0.05701621,0.43385129,0.02134620,0.52932829,0.03215877
1.06955319,1.35365116,1.00000000,0.91489362,9.00000000,9.50410959,0.14080362,0.12493718,0.36955438,0.03128308,0.55906195,0.04165337
0.70083333,0.84054348,1.00000000,0.97872340,9.00000000,10.15616438,0.26098957,0.08850026,0.42718157,0.02453658,0.97819905,0.00338033
0.60768085,0.67610638,0.97916667,0.97916667,9.00000000,9.97260274,0.39259747,0.05316963,0.50682336,0.01711515,0.07608799,0.03068175
0.72748936,0.74946667,1.00000000,0.95744681,9.00000000,9.69863014,0.23721372,0.08127158,0.40995822,0.00749080,0.15580511,0.06522997
0.82125532,0.88176087,1.00000000,0.95833333,9.00000000,9.27397260,0.22559101,0.08534274,0.48043900,0.01497210,0.96651960,0.02334068
1.15536170,1.18229268,1.00000000,0.87234043,9.00000000,9.43561644,0.15501447,0.08486167,0.68318108,0.01401151,0.10655094,0.00624469
0.76836170,0.77308696,1.00000000,1.00000000,9.00000000,9.93972603,0.28583530,0.09881022,0.41512884,0.05090624,0.03144585,0.00335602
0.64717021,0.69482222,1.00000000,0.95744681,9.00000000,9.91780822,0.35961139,0.07854794,0.47565864,0.04795616,0.04114470,0.03126805
0.73808333,0.80061364,1.00000000,0.93617021,9.00000000,9.78356164,0.23025833,0.07277004,0.46687798,0.02090581,0.94157349,0.03189532
0.76074468,0.84373913,1.00000000,0.97872340,9.00000000,9.89315068,0.28863261,0.08312348,0.50337321,0.02749556,0.98911316,0.07764859
0.76608511,0.82290698,1.00000000,0.91489362,9.00000000,9.26301370,0.21464173,0.06898732,0.49154567,0.01694714,0.40544806,0.00249376
0.63187500,0.73306667,1.00000000,0.95744681,9.00000000,9.85753425,0.30831603,0.07838646,0.45325395,0.04920907,0.03324864,0.02597934
0.54052273,0.59909302,0.93617021,0.91489362,9.00000000,9.41643836,0.28519886,0.04470205,0.43382944,0.01563865,0.38018646,0.02449196
0.71824444,0.72384091,0.93750000,0.93617021,9.00000000,9.50136986,0.30867510,0.04261040,0.60253847,0.01239937,0.02511792,0.01702926
1.10247826,1.38847826,1.00000000,0.97872340,9.00000000,9.97534247,0.17484844,0.13267422,0.47788792,0.03158644,0.99721139,0.09482356
0.67369565,0.80433333,0.97872340,0.95744681,9.00000000,9.85205479,0.27561797,0.06398915,0.50019388,0.01906813,0.20385917,0.01784501
0.93533333,1.06893478,1.00000000,0.97872340,9.00000000,10.14520548,0.26335673,0.09770369,0.63268574,0.02231788,0.28938864,0.03405834
0.62517021,0.62332558,0.97916667,0.89583333,9.00000000,10.03561644,0.37509050,0.05850548,0.49402094,0.05763471,0.00780095,0.03640663
1.09888889,1.11819149,0.95744681,0.97916667,9.00000000,10.04931507,0.17107422,0.09731505,0.57101654,0.02591791,0.05281884,0.00661588
0.72106818,0.75088636,0.93617021,0.93617021,9.00000000,9.30958904,0.25502003,0.05575431,0.54555549,0.02381858,0.03418842,0.02311298
